score,gross,genre,votes
6.4,31976848,Comedy,27000
6.5,114197742,Crime,113000
7.1,89433436,Action,112000
7.3,262552893,Comedy,387000
5.4,62022014,Action,134000
5.5,72785169,Drama,96000
6.9,42931041,Action,239000
7.6,87892388,Drama,360000
6.7,339795890,Animation,164000
5.8,118890272,Horror,133000
7.5,53653224,Comedy,222000
6.9,32351125,Biography,100000
5.4,22989957,Comedy,39000
5.1,178262620,Comedy,116000
7.9,3669465,Adventure,109000
5.8,68844775,Comedy,81000
6.7,100266865,Drama,100000
7.1,155929020,Action,208000
5.1,250425512,Action,123000
6.5,155430335,Drama,71000
7.3,123384128,Biography,106000
7.4,135330182,Drama,293000
7,42269923,Comedy,91000
6,163794509,Action,112000
6.2,164874275,Crime,183000
6.4,384336108,Animation,174000
5.8,51764406,Horror,69000
6.9,10907485,Drama,62000
7.7,946590,Animation,75000
6.6,141861243,Animation,106000
6.6,39220946,Comedy,82000
5.9,163247198,Drama,79000
5.5,38395414,Comedy,46000
4.5,104003322,Comedy,52000
5.5,64962629,Comedy,49000
5.7,181674817,Action,100000
6.6,178281554,Animation,117000
6.9,94973540,Action,89000
7.3,7177143,Action,103000
5.1,67062123,Horror,44000
7.1,7659918,Animation,108000
4.8,7563172,Action,44000
6.4,5526675,Comedy,32000
6,16162580,Comedy,25000
5.8,205668210,Comedy,128000
7.5,33428799,Crime,52000
7.6,76700659,Action,100000
5.7,164115897,Adventure,83000
7.9,68673228,Action,156000
5.4,374743,Comedy,38000
6.9,4046144,Drama,55000
7.1,65900249,Action,119000
5.6,130224158,Comedy,76000
7.3,26986174,Comedy,131000
6.6,65664721,Action,128000
5.1,61108981,Comedy,63000
6.8,28047963,Action,51000
6.8,114830111,Drama,143000
3.7,38805380,Horror,65000
6.1,200811689,Animation,89000
6.3,148963822,Adventure,39000
7.2,2105096,Drama,44000
5.5,119974972,Action,57000
7.5,22903165,Drama,48000
6.7,21156270,Comedy,61000
6.8,667094506,Animation,262000
6.3,20387597,Comedy,65000
5.1,27298695,Fantasy,31000
6.1,8095658,Drama,34000
5.4,14756513,Horror,37000
7.4,49814392,Crime,76000
7.2,17471727,Comedy,71000
7.6,85585177,Comedy,97000
6.7,1220058,Action,30000
7.1,58480828,Biography,68000
5.8,82751189,Action,57000
5.4,154210,Drama,3100
5.7,208550,Comedy,30000
7.1,43545364,Drama,59000
5.4,38159905,Comedy,55000
5.3,63368939,Comedy,11000
4.7,22165608,Action,33000
7.5,26910847,Drama,90000
6,4630045,Comedy,24000
4.4,31070211,Action,80000
6.4,3572632,Biography,21000
7.4,18948425,Drama,19000
6.7,1930133,Biography,2900
7.3,3438735,Drama,18000
5.6,116755080,Animation,29000
6,108605609,Animation,34000
4.4,12506362,Action,19000
7.3,120455994,Adventure,62000
7,78568977,Action,43000
7.3,1297260,Drama,9800
2.8,85749034,Comedy,58000
6.5,17858059,Action,42000
7,2636637,Biography,33000
5.6,130628903,Comedy,79000
6.5,69865924,Animation,16000
6.4,68673762,Animation,37000
6.1,21893591,Adventure,7600
7.7,11632723,Drama,33000
7.2,42938449,Biography,44000
4.6,21510851,Horror,25000
7.3,454026,Comedy,54000
5.1,18707966,Action,26000
6.5,43451846,Comedy,30000
5.8,18245244,Comedy,29000
6.2,9451623,Drama,24000
6.5,16800438,Biography,33000
7.1,23055884,Action,19000
6.2,21170563,Comedy,11000
5.1,23937870,Action,24000
7.6,68072848,Action,74000
6.7,69136,Comedy,22000
7,20718608,Biography,41000
7.2,4660481,Drama,85000
5.2,102338515,Animation,25000
7.1,2689799,Biography,17000
5.8,4947717,Comedy,40000
6.6,66500090,Drama,25000
6.9,41480851,Biography,58000
5.8,55181129,Animation,38000
6.4,2312717,Biography,15000
8.1,10800778,Comedy,115000
7.3,4326927,Drama,27000
4.8,110768122,Adventure,34000
7,35078241,Biography,28000
4.8,141522961,Comedy,41000
4.8,29907685,Horror,28000
6.4,15852401,Comedy,41000
6.3,245292,Comedy,12000
6.3,11130889,Adventure,22000
6.7,1736394,Comedy,22000
5.8,156318,Comedy,8100
6.4,2520835,Biography,20000
7,2035468,Crime,25000
5.7,16627188,Animation,8300
6.5,5515163,Comedy,37000
6.3,,Drama,12000
6.1,25229168,Drama,19000
6.8,301047,Drama,7000
5.1,70711175,Horror,48000
6.3,5925637,Comedy,14000
6.1,78810595,Action,49000
5.1,1689984,Action,13000
4.6,3269736,Action,13000
5.5,8224998,Adventure,8000
5,143325970,Animation,40000
8.2,76182388,Drama,535000
8.1,171627166,Crime,886000
7.6,137515140,Adventure,260000
7.6,34612443,Crime,258000
6.8,118114220,Crime,226000
7.7,84785914,Crime,486000
7.6,170812526,Comedy,535000
7,709709780,Action,607000
7.5,942172396,Action,527000
8.1,56675895,Adventure,588000
8,623726085,Animation,660000
7.8,131016624,Drama,259000
7.2,95696996,Action,317000
7.8,269755430,Biography,401000
6.2,894983373,Action,513000
7.1,388156011,Action,394000
7.8,80743363,Action,476000
7.1,960996492,Action,608000
7.2,585410052,Action,704000
7.2,34806812,Sci-Fi,238000
7.4,232372681,Comedy,499000
7,65048678,Horror,263000
6.3,101276318,Action,163000
7,340487836,Comedy,181000
7.1,57470220,Horror,287000
6.6,203553311,Comedy,122000
6.9,219922417,Comedy,356000
7.3,153383627,Drama,350000
7.5,25422088,Action,180000
5.3,228738393,Action,227000
6.7,14353654,Comedy,80000
7.2,35310019,Adventure,186000
7.1,137587063,Drama,147000
6.2,47817020,Comedy,57000
6.6,7938872,Crime,93000
6.1,80460948,Horror,111000
7.6,56107312,Action,232000
8,444100035,Action,612000
4.1,159814490,Comedy,71000
7.2,92011561,Crime,192000
6.2,196393745,Animation,163000
6.2,77621983,Action,152000
7.7,70016220,Action,295000
7.3,29625761,Drama,107000
6.9,311312624,Crime,328000
6.3,145710347,Comedy,161000
6.7,152005713,Animation,72000
6.2,147717833,Action,187000
6.6,75513170,Action,168000
6.5,32730062,Crime,73000
6.2,22382047,Horror,89000
6.1,293514336,Animation,148000
5.8,128453183,Comedy,88000
4.6,130290885,Action,118000
6.1,813367380,Animation,288000
6.8,132963417,Fantasy,260000
7,87019158,Action,121000
7.5,15001776,Biography,173000
5.6,59768495,Comedy,87000
5.5,35728183,Horror,87000
5.6,301913131,Action,254000
6.1,372234864,Adventure,182000
6.2,258097122,Action,157000
5.6,44852,Drama,11000
7.2,553198,Horror,60000
2.4,87238158,Adventure,103000
6.8,169333034,Animation,91000
7.2,92991835,Crime,159000
7.4,175372502,Adventure,235000
7.5,67091915,Drama,38000
7,119483446,Biography,113000
6.3,193355800,Horror,225000
7.6,43095175,Biography,72000
7.3,25038466,Crime,99000
7.1,29541790,Crime,70000
5.2,365352546,Animation,79000
7,156835339,Comedy,203000
6.8,20576198,Comedy,69000
6.5,459242249,Action,223000
7.3,11293663,Comedy,141000
7.4,78638987,Drama,150000
6.1,147880543,Comedy,61000
6.2,82169884,Action,106000
5.9,139352633,Crime,144000
5.9,84297309,Drama,74000
7.3,536414293,Animation,314000
5.4,2340110,Action,42000
7.4,46789413,Comedy,111000
5.8,253625427,Action,115000
7.3,48443734,Crime,146000
6.2,35442935,Horror,96000
8.4,21897373,Drama,177000
6.4,232225908,Comedy,119000
5.7,73534117,Crime,46000
6,8642858,Action,51000
5.3,1035056,Comedy,11000
7.5,66122026,Drama,105000
6.5,145896422,Comedy,99000
6.7,1783226,Crime,23000
6.9,11792542,Biography,57000
5.9,22021262,Comedy,26000
6.4,77677553,Crime,196000
6.6,27122238,Action,146000
5.4,174440724,Comedy,142000
6.7,68474305,Comedy,99000
7.7,8159508,Biography,63000
7,5371181,Crime,57000
6.7,69787394,Action,59000
5.9,187134117,Comedy,143000
6.2,4631926,Action,29000
7.6,86274793,Biography,84000
7.8,20936722,Drama,112000
6.2,40481352,Action,87000
7.6,18197518,Drama,42000
6.8,75782758,Biography,69000
7,22240529,Comedy,44000
4.8,31852619,Adventure,15000
6.3,92601050,Comedy,72000
6.2,95802916,Animation,62000
5.1,37697773,Horror,62000
7.7,142666,Drama,22000
5.6,25399945,Crime,41000
6.2,13620075,Comedy,47000
7.6,75011029,Drama,78000
7.4,22242388,Drama,94000
3.1,26013153,Comedy,18000
5.8,31609243,Drama,7200
7,37407812,Biography,59000
7,40953935,Biography,58000
3.8,13097915,Action,45000
5.3,41739766,Comedy,41000
5.4,30984583,Action,43000
4.3,13539154,Comedy,11000
6.8,55033767,Action,86000
5.8,1432799,Drama,11000
6.7,16974459,Action,70000
6.4,103967384,Adventure,39000
8,14759148,Action,100000
8,19780116,Biography,105000
6.6,22007671,Drama,53000
6,2900156,Comedy,20000
5.4,55060212,Drama,39000
6.7,628258,Drama,11000
6.7,39997274,Action,40000
6.6,5741608,Drama,16000
5.9,55862886,Comedy,12000
6.4,31575877,Drama,23000
5.9,7766240,Crime,33000
5.6,62771059,Horror,42000
5.9,40170558,Sci-Fi,75000
6.1,784604,Crime,10000
2.2,5713425,Comedy,15000
8,22783978,Animation,90000
7.5,30271556,Biography,57000
5.8,25000167,Comedy,24000
6.3,130880,Drama,33000
3.6,9669758,Crime,26000
6.2,69474661,Comedy,44000
4.9,2850927,Action,12000
5.4,117252578,Comedy,22000
5.7,69485490,Comedy,38000
7.9,10174839,Drama,58000
5.6,97838349,Comedy,41000
5.9,1229330,Comedy,11000
6.2,64811540,Crime,48000
4.6,10921200,Crime,23000
7,5254986,Comedy,64000
6.2,26810113,Crime,35000
4.8,65270477,Action,20000
5.4,25303038,Action,35000
5.6,5540941,Fantasy,46000
7.7,16444137,Animation,19000
7.2,26527510,Action,45000
6.8,1298037,Comedy,24000
6.9,691733,Drama,11000
6.3,7248490,Drama,14000
7.6,18814713,Crime,44000
7.2,185699,Drama,10000
5.9,30666930,Comedy,20000
6.4,17562071,Comedy,31000
5.9,719968,Drama,12000
7.9,10065630,Comedy,49000
6.8,27066382,Drama,55000
5.3,70181325,Comedy,38000
5.9,32593385,Crime,75000
6.2,27308918,Action,21000
4.8,15291277,Action,13000
5.8,179381,Comedy,17000
5.1,586888,Drama,3600
6.2,346592,Comedy,20000
5.4,75511123,Drama,22000
6.3,131961,Drama,6000
7.1,10653221,Comedy,36000
6.7,22687639,Crime,51000
5.7,187488,Biography,11000
6.8,7163566,Comedy,27000
4.5,146741,Action,22000
6.8,7674033,Adventure,25000
7,10871449,Action,31000
7.2,8591255,Drama,28000
9,1005973645,Action,2400000
5.2,408430415,Drama,435000
7.9,585796247,Action,969000
6.7,264770996,Action,448000
7.6,631746197,Animation,432000
7,195702963,Action,390000
6.9,128108211,Comedy,274000
6.6,589580482,Action,412000
6.4,611257819,Comedy,224000
6.2,82410456,Horror,121000
6.1,790653942,Action,433000
7.8,226837760,Action,575000
7.8,335802786,Drama,605000
6.7,342463063,Action,369000
7,163728902,Comedy,317000
7.3,75981180,Drama,202000
6.5,42784344,Comedy,174000
8.4,521311890,Animation,1000000
7.1,105833257,Comedy,271000
7.6,169748929,Drama,291000
7.1,96409300,Comedy,246000
7.9,34085749,Comedy,398000
5.6,418765519,Comedy,117000
8,378410542,Drama,812000
5.5,70439696,Comedy,81000
7.3,25740863,Action,241000
8.1,269958228,Drama,734000
6.9,43343384,Biography,80000
7.6,108902486,Drama,234000
7.5,49259766,Drama,430000
7,113244290,Action,222000
6.8,3984669,Horror,79000
5,163403799,Drama,199000
7.9,44734660,Drama,294000
7,172394180,Action,379000
7.7,113398237,Biography,244000
6.6,178767383,Action,180000
5.9,22818256,Adventure,72000
6.7,78201830,Biography,107000
6.8,159808370,Crime,235000
6.6,41627431,Action,98000
5.2,403449830,Action,154000
6.4,629443428,Action,454000
5.8,244232688,Action,116000
7.4,,Thriller,76000
6.8,309979994,Animation,196000
6.5,18755936,Comedy,85000
6.3,76014335,Action,201000
6.5,419665568,Action,199000
6.9,101624843,Action,322000
7.8,40416563,Drama,196000
7.1,201545517,Drama,233000
6.1,162655351,Comedy,157000
7.9,11227336,Crime,208000
6.8,92649419,Comedy,223000
7.2,51262751,Action,141000
6.1,21972336,Comedy,52000
7.1,55990299,Comedy,159000
6.6,128792411,Action,103000
7.1,2260712,Action,123000
6.6,211787511,Adventure,121000
6.8,223241637,Comedy,343000
7.1,115900897,Action,218000
1.9,34816824,Comedy,88000
4.6,71571300,Action,65000
7.7,204826668,Animation,131000
6.1,225132113,Action,292000
6,93945766,Action,70000
7.2,64828421,Crime,176000
6.8,66476363,Action,109000
6.5,230685453,Action,208000
5.9,10161493,Action,61000
5.5,204313400,Comedy,194000
7,168319243,Action,260000
7.6,4658401,Drama,86000
7.1,255743093,Comedy,150000
5.7,111231041,Action,76000
7.3,39952437,Drama,25000
6.6,33556631,Comedy,90000
6.5,164170327,Action,91000
5.9,22472631,Action,75000
5.3,87066930,Action,123000
5.5,233093859,Drama,165000
7.5,54589558,Biography,167000
6.6,603900354,Animation,211000
4.8,39164441,Action,60000
6.7,27090159,Comedy,71000
6.8,4629770,Comedy,16000
6.2,8808935,Comedy,37000
6.2,150988382,Drama,81000
5.8,44004502,Comedy,80000
6.6,188126,Horror,24000
6.2,7034698,Action,73000
5.8,113864059,Crime,118000
7.1,16724933,Comedy,27000
7.5,3185113,Biography,68000
6.8,298572799,Animation,132000
5,50007546,Comedy,21000
6.4,3982459,Comedy,32000
7.5,51699984,Drama,124000
6,212874864,Adventure,90000
5.1,269784201,Action,127000
6,3534313,Horror,61000
5.7,49944325,Action,59000
5.9,106407672,Comedy,69000
6.1,219375562,Comedy,168000
6.8,5530764,Action,49000
6.1,62803180,Adventure,75000
6.7,27712362,Action,59000
6.6,152039882,Action,146000
6.3,29560587,Biography,47000
1.9,1596232,Comedy,36000
6.2,52933513,Crime,48000
7.4,129710514,Action,44000
6.8,16580250,Comedy,70000
6.4,19152009,Biography,68000
6.1,108979549,Action,160000
3.9,57197876,Horror,35000
4.9,252909177,Comedy,59000
6.7,16937968,Drama,48000
6,79498846,Crime,86000
6,41319039,Comedy,32000
2.8,85897593,Comedy,103000
5.9,68282844,Animation,61000
6.1,78094714,Horror,104000
6.6,43495888,Adventure,132000
6,64444713,Comedy,43000
6,100104565,Adventure,34000
6.5,17929684,Adventure,64000
5.9,41319906,Horror,71000
5.4,42487390,Action,55000
6,84375346,Drama,24000
5.7,164112721,Comedy,67000
6.2,44352417,Comedy,28000
6.6,31200557,Crime,60000
6.6,19844979,Drama,71000
7.2,34209066,Biography,45000
6.2,4297711,Biography,17000
6.5,40945,Drama,8000
5.3,6964734,Adventure,21000
7.7,27426335,Biography,105000
7,34861529,Crime,47000
6.4,11212953,Drama,20000
7,16303643,Drama,39000
5.6,72109200,Action,94000
7,3179014,Action,18000
6,2961647,Action,21000
7.3,44261209,Action,34000
5.9,5798974,Romance,35000
5.2,48555306,Horror,33000
6.1,18024545,Crime,38000
7.3,38316584,Action,58000
5.1,694422,Crime,11000
5.4,58010320,Drama,52000
3.8,40877556,Comedy,51000
5,382174,Crime,16000
5.9,69363381,Crime,89000
5.2,131856927,Adventure,28000
7.1,1192995,Drama,17000
7.1,1194397,Comedy,10000
4,45847751,Horror,31000
6.7,5926410,Crime,51000
6.1,44655002,Crime,50000
6.5,33473297,Drama,22000
7,27675014,Action,56000
5.9,41624687,Comedy,43000
6.2,14603177,Comedy,45000
7.2,409832,Crime,37000
7,8883644,Biography,21000
6.6,32118,Fantasy,30000
7,18696602,Comedy,38000
3.8,149292488,Adventure,23000
8,11179372,Animation,56000
6.7,2674090,Drama,21000
8.1,70636951,Drama,50000
5.8,26412163,Comedy,21000
6.8,5642478,Crime,19000
6.7,13451186,Drama,12000
6.1,86957280,Animation,36000
4.4,41975388,Comedy,6500
6,3234706,Crime,32000
6.6,338440,Comedy,32000
6.4,30579406,Comedy,89000
7.3,9808124,Biography,20000
6.7,18463793,Comedy,20000
7.4,26937355,Action,37000
5.6,6759057,Comedy,27000
5,51339567,Adventure,39000
7.1,2342211,Action,38000
5.1,390128,Action,15000
6,30893885,Animation,23000
7,3175469,Comedy,30000
6.4,49529913,Comedy,15000
4.7,28972508,Adventure,7000
7.1,5457664,Crime,25000
4.7,52132,Comedy,8500
6.6,32568427,Drama,21000
5.5,43655418,Comedy,14000
5.8,37105289,Drama,6800
6.3,1138322,Crime,17000
8.3,321457747,Adventure,1300000
7.9,385680446,Action,585000
7.8,2847246203,Action,1100000
5.3,31556061,Comedy,121000
7.6,185382813,Action,520000
6.6,360366870,Action,271000
5.8,302469017,Action,202000
7.7,469310836,Comedy,733000
7.6,934454096,Action,492000
6.4,178866158,Comedy,165000
5.8,791217826,Action,360000
6.7,93621340,Drama,162000
7.1,87812371,Crime,145000
7.6,102392080,Adventure,534000
7.7,60800444,Comedy,483000
7.6,524028679,Action,596000
7.9,210888950,Action,648000
7.6,309208309,Biography,303000
8.2,735099102,Animation,962000
6.6,373062864,Action,477000
7.9,46474181,Animation,208000
7.1,43474578,Action,115000
7,77912251,Horror,199000
8.4,60262836,Comedy,361000
6.6,961203,Adventure,57000
6,836303693,Action,390000
7.4,166842739,Comedy,324000
4.7,711025481,Adventure,271000
6.6,7413863,Drama,119000
5.5,91509154,Horror,100000
7.1,267045765,Animation,130000
6.5,371353001,Action,348000
7.7,124596837,Animation,204000
7.8,9760107,Drama,342000
7,91980359,Comedy,197000
7,214104620,Biography,287000
4.4,325113,Horror,75000
7.4,127944208,Action,279000
6.7,317375031,Comedy,303000
7.8,3559160,Drama,222000
7.3,775385,Drama,74000
6.4,136316880,Comedy,187000
6.2,183658498,Action,225000
6.1,18599102,Comedy,43000
7.2,676126,Drama,87000
6.7,485930816,Action,280000
7.2,27639579,Drama,228000
6.9,16691303,Drama,65000
8.2,35079650,Drama,198000
6.7,20648328,Action,146000
6.4,381509870,Animation,151000
6.6,92158961,Action,154000
5.5,171844840,Comedy,104000
6.8,1790061,Drama,20000
6.5,90842646,Horror,192000
6.5,45995223,Horror,88000
7.8,104414200,Crime,211000
5.6,31198531,Crime,33000
6.7,100140916,Adventure,102000
5.1,27206120,Horror,29000
5.8,40828540,Action,131000
6.8,61808775,Adventure,146000
6,413106170,Adventure,183000
4.9,62357900,Comedy,94000
6.8,17164820,Comedy,155000
7.3,63649529,Drama,107000
7.1,101344412,Drama,144000
6.9,243006126,Animation,212000
6.5,22955544,Drama,69000
7.3,122426792,Biography,153000
7.8,17203507,Crime,56000
6.4,321682600,Comedy,209000
6.4,32406507,Comedy,133000
5.9,47719794,Horror,75000
7.1,31430334,Comedy,137000
6.1,10848783,Comedy,46000
6.4,10234475,Horror,61000
6.3,61601280,Action,70000
6.2,69095771,Comedy,129000
5.3,68777554,Action,68000
7.5,24964890,Drama,108000
5.1,1808,Drama,1600
7.4,36348784,Comedy,108000
2.5,55720772,Action,71000
5.8,12035862,Comedy,39000
6.2,28190603,Horror,81000
6.4,150166126,Action,189000
6.5,219103655,Comedy,88000
4.8,39421467,Horror,50000
5.2,186167139,Action,99000
6.3,13657649,Drama,71000
7.2,39457342,Adventure,67000
6.4,7043835,Comedy,39000
6.4,51417188,Action,124000
7.3,26096852,Drama,131000
7.2,47405566,Drama,86000
6.9,886686817,Animation,230000
6.2,34572541,Action,143000
6.5,60253843,Action,93000
6.3,41633384,Drama,78000
5.4,100734718,Horror,55000
7,129540522,Biography,111000
5.9,108394089,Comedy,76000
5.7,106387141,Action,57000
7.1,48428063,Animation,135000
7.3,29196409,Biography,59000
5.7,27127620,Drama,95000
7.9,17874044,Crime,95000
7.4,95714875,Drama,91000
5.5,115375850,Comedy,102000
6.3,122444772,Action,171000
6.1,282737,Action,57000
6.3,71585235,Comedy,116000
6,68234154,Horror,105000
7.3,2404300,Drama,60000
6.1,48858618,Action,107000
5.9,2425535,Drama,37000
5.8,54004950,Drama,43000
5,73830347,Drama,31000
5.2,183348429,Action,105000
5.6,33334176,Drama,90000
7.1,16443609,Adventure,60000
5.8,138805831,Comedy,146000
5.3,15821907,Comedy,34000
4.8,76514050,Drama,50000
7.1,13085023,Drama,44000
6.7,44420167,Biography,42000
5.4,348327,Comedy,8000
4.8,40105542,Comedy,40000
5.3,96753696,Comedy,37000
7.1,6577779,Biography,36000
5.5,1060941,Drama,16000
7.2,67153225,Action,92000
5.8,102366815,Comedy,86000
5.9,77578320,Drama,60000
6.6,20768906,Biography,93000
6.6,10606422,Crime,75000
7.4,296557,Action,47000
6.7,45719985,Action,62000
7.4,7787487,Comedy,56000
7.8,19319671,Drama,70000
6.3,10629321,Action,62000
7.1,36020534,Comedy,72000
4.6,155545279,Comedy,41000
8,879422,Drama,48000
4.5,443140005,Animation,45000
5.6,17280326,Action,28000
4.9,386078,Comedy,21000
5.1,77211836,Comedy,16000
7,12014663,Drama,21000
6.4,101215,Horror,42000
6.8,754301,Comedy,37000
6.3,39886986,Animation,34000
6,5805279,Adventure,45000
5.9,20458873,Comedy,19000
5.1,292817898,Animation,44000
4.9,85280250,Comedy,39000
7,15779455,Adventure,52000
5.7,36088028,Drama,32000
7.3,44276335,Crime,69000
6.4,19651093,Comedy,73000
5.8,26973554,Comedy,61000
